time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-05-19T22:45:02.070Z,39.5406667,-122.71,11.462,1.07,md,10,96,0.1144,0.08,nc,nc72451956,2017-02-07T20:43:27.463Z,"44km W of Willows, California",earthquake,0.38,0.81,0.102,7,reviewed,nc,nc
2015-05-19T22:40:51.020Z,23.8236,-108.9679,10,4.2,mb,,156,0.905,0.99,us,us10002amt,2015-07-23T01:04:12.040Z,"112km NE of San Jose del Cabo, Mexico",earthquake,4.2,2,0.077,47,reviewed,us,us
2015-05-19T22:39:14.160Z,47.532,-122.9613333,22.111,0.88,ml,5,190,0.08682,0.11,uw,uw61018461,2016-07-22T19:51:31.910Z,"13km NW of Belfair, Washington",earthquake,0.93,1.12,0.051,4,reviewed,uw,uw
2015-05-19T22:29:22.757Z,37.3153,-118.0701,7.1,1.1,ml,12,138.81,0.174,0.1753,nn,nn00494988,2018-06-29T23:53:24.384Z,"25km NE of Big Pine, California",earthquake,,2.7,0.04,2,reviewed,nn,nn
2015-05-19T22:28:25.747Z,37.2444,-115.9059,0,0.2,ml,8,300.81,0.154,0.1425,nn,nn00494987,2018-06-29T23:53:24.285Z,"67km WSW of Alamo, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2015-05-19T22:25:34.240Z,44.0911667,-122.841,9.652,1.55,ml,10,92,0.1298,0.12,uw,uw61018456,2016-07-22T19:51:31.650Z,"15km ENE of Springfield, Oregon",earthquake,0.38,1.18,0.132,13,reviewed,uw,uw
2015-05-19T22:24:45.158Z,60.922,-147.6144,14.8,1,ml,,,,0.34,ak,ak0156e8y0mb,2019-05-21T04:02:18.658Z,"60km ENE of Whittier, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T22:20:37.040Z,-22.4886,-179.2786,532.24,4.2,mb,,115,5.343,0.71,us,us20002k3c,2015-07-23T01:04:12.040Z,"212km SSW of Ndoi Island, Fiji",earthquake,15.5,10,0.112,22,reviewed,us,us
2015-05-19T22:19:07.030Z,38.8419991,-122.802002,1.521,0.43,md,9,132,0.00991,0.01,nc,nc72451946,2017-02-07T20:43:19.498Z,"7km WNW of Cobb, California",earthquake,0.61,0.81,0.14,2,automatic,nc,nc
2015-05-19T22:13:12.421Z,60.1728,-141.3023,0,0.9,ml,,,,0.41,ak,ak0156e8vl7u,2019-05-21T04:02:18.339Z,"47km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2015-05-19T21:58:56.000Z,36.0259,-97.1038,4.745,2.7,ml,,66,,0.6,us,us10002amq,2015-07-23T01:04:12.040Z,"8km NW of Perkins, Oklahoma",earthquake,1.3,6.7,,,reviewed,tul,tul
2015-05-19T21:52:33.320Z,33.0381667,-116.3515,10.85,0.99,ml,23,117,0.1478,0.16,ci,ci37165199,2016-03-11T17:21:19.957Z,"24km WSW of Ocotillo Wells, CA",earthquake,0.33,0.62,0.152,10,reviewed,ci,ci
2015-05-19T21:45:28.704Z,64.4683,-146.8388,6.1,0.3,ml,,,,0.2,ak,ak0156e8h1s6,2019-05-21T04:02:18.007Z,"7km SSE of Salcha, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T21:45:10.040Z,38.8390007,-122.7850037,1.249,0.56,md,9,122,0.007207,0.02,nc,nc72451941,2017-02-07T20:43:12.253Z,"5km WNW of Cobb, California",earthquake,0.51,0.74,,1,automatic,nc,nc
2015-05-19T21:38:23.758Z,38.5081,-118.4557,7,-0.1,ml,3,212.01,0.131,0.0151,nn,nn00494984,2018-06-29T23:53:24.200Z,"14km E of Hawthorne, Nevada",earthquake,,10.7,0.16,2,reviewed,nn,nn
2015-05-19T21:23:17.540Z,38.812,-122.8116667,3.03,1.48,md,47,45,0.01171,0.07,nc,nc72451931,2017-02-07T20:43:00.980Z,"6km NW of The Geysers, California",earthquake,0.18,0.31,0.184,20,reviewed,nc,nc
2015-05-19T21:20:42.000Z,53.8478,-170.8435,83.8,2.8,ml,,,,0.13,us,us20002k84,2019-05-21T04:02:17.685Z,"135km N of Yunaska Island, Alaska",earthquake,7.1,10.1,,,reviewed,ak,ak
2015-05-19T21:18:03.950Z,47.4543333,-118.206,-0.444,1.86,md,6,321,0.3492,0.53,uw,uw61018431,2016-07-22T19:51:31.390Z,"22km S of Davenport, Washington",explosion,35.13,31.61,0.063,4,reviewed,uw,uw
2015-05-19T21:06:20.310Z,34.3566667,-117.0315,-1.63,1.44,ml,24,123,0.1018,0.17,ci,ci37165183,2016-03-11T04:38:43.154Z,"11km SSW of Lucerne Valley, CA",quarry blast,0.3,31.61,0.095,20,reviewed,ci,ci
2015-05-19T21:04:37.080Z,36.6756667,-121.3061667,5.96,1.28,md,28,68,0.02793,0.05,nc,nc72451921,2017-02-07T20:42:46.440Z,"16km SSE of Ridgemark, California",earthquake,0.19,0.46,0.207,25,reviewed,nc,nc
2015-05-19T20:58:56.591Z,62.871,-148.1053,60.8,1.4,ml,,,,0.34,ak,ak0156e7ygmz,2019-05-21T04:02:17.372Z,"72km SE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2015-05-19T20:58:26.310Z,38.8398333,-122.8033333,1.525,0.14,md,17,54,0.00991,0.02,nc,nc72451926,2017-02-07T20:42:34.287Z,"7km WNW of Cobb, California",earthquake,0.22,0.42,0.193,4,reviewed,nc,nc
2015-05-19T20:54:35.447Z,60.059,-151.4977,68.2,1.2,ml,,,,0.1,ak,ak0156e7xk54,2019-05-21T04:02:17.047Z,"36km NNE of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2015-05-19T20:49:43.810Z,33.8483333,-117.4986667,2.07,1.69,ml,37,73,0.05427,0.16,ci,ci37165175,2016-03-11T15:28:39.767Z,"4km SSE of Home Gardens, CA",quarry blast,0.33,31.61,0.12,31,reviewed,ci,ci
2015-05-19T20:49:23.790Z,37.6516667,-118.8183333,1.148,0.64,md,14,184,0.01982,0.04,nc,nc72451916,2017-02-07T20:42:25.002Z,"13km E of Mammoth Lakes, California",earthquake,0.44,0.61,0.191,13,reviewed,nc,nc
2015-05-19T20:47:53.022Z,64.3591,-149.7475,5.9,0.6,ml,,,,0.67,ak,ak0156e7w3hi,2019-05-21T04:02:16.722Z,"38km SW of North Nenana, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2015-05-19T20:45:54.876Z,60.0207,-151.9742,64.1,1.2,ml,,,,0.36,ak,ak0156e7vo73,2019-05-21T04:02:16.360Z,"28km NNW of Anchor Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2015-05-19T20:33:19.730Z,38.6035,-119.6813333,4.718,2.14,md,7,294,0.7946,0.08,nc,nc72451911,2018-06-29T23:53:23.981Z,"23km SSE of Gardnerville Ranchos, Nevada",earthquake,0.77,1.75,0.266,6,reviewed,nc,nc
2015-05-19T20:26:48.070Z,37.452,57.7272,11.32,4.5,mb,,39,0.453,1.23,us,us10002ala,2015-07-23T01:04:12.040Z,"35km E of Bojnurd, Iran",earthquake,5.8,4.9,0.08,45,reviewed,us,us
2015-05-19T20:25:07.020Z,33.8655,-117.4933333,2.88,0.84,ml,19,107,0.06258,0.12,ci,ci37165135,2016-03-11T13:36:04.328Z,"3km ESE of Home Gardens, CA",quarry blast,0.4,31.61,0.051,3,reviewed,ci,ci
2015-05-19T20:16:14.370Z,38.9551667,-111.3848333,-2.44,1.43,ml,10,143,0.047,0.15,uu,uu60111227,2015-05-19T21:03:27.020Z,"26km SW of Ferron, Utah",earthquake,0.79,0.83,0.213,5,reviewed,uu,uu
2015-05-19T20:15:08.810Z,46.8678333,-121.7618333,-2.142,0.51,ml,7,88,0.02048,0.08,uw,uw61006537,2016-07-22T19:51:31.140Z,"29km NNW of Packwood, Washington",earthquake,0.28,0.49,0.269,5,reviewed,uw,uw
2015-05-19T20:10:42.660Z,34.2453333,-117.5538333,6.14,0.9,ml,16,85,0.05829,0.12,ci,ci37165119,2016-03-12T02:51:25.797Z,"5km WSW of Lytle Creek, CA",earthquake,0.32,0.53,0.094,4,reviewed,ci,ci
2015-05-19T20:09:38.990Z,33.5973333,-116.8126667,8.309,0.54,ml,23,58,0.0407,0.1,ci,ci37165111,2016-03-11T04:38:41.894Z,"14km WNW of Anza, CA",earthquake,0.2,0.37,0.079,6,reviewed,ci,ci
2015-05-19T20:04:21.900Z,38.8191681,-122.8523331,1.67,0.08,md,5,224,0.01441,0.01,nc,nc72451906,2017-02-07T20:42:08.020Z,"Northern California",earthquake,2.05,0.97,,1,automatic,nc,nc
2015-05-19T20:01:47.722Z,62.9084,-149.4181,71.4,1.5,ml,,,,0.41,ak,ak0156e7m850,2019-05-21T04:02:16.027Z,"58km SSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T19:56:36.600Z,36.2515,-97.534,8.423,2.8,ml,,101,,0.51,us,us10002b7r,2015-07-23T01:04:12.040Z,"22km W of Perry, Oklahoma",earthquake,1.5,3.6,,,reviewed,tul,tul
2015-05-19T19:54:45.535Z,61.2274,-147.7896,0,1.3,ml,,,,0.76,ak,ak0156e7c5bd,2019-05-14T08:13:08.399Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2015-05-19T19:52:26.200Z,36.6653333,-120.8376667,4.92,0.94,md,12,139,0.03604,0.06,nc,nc72451901,2017-02-07T20:42:00.871Z,"37km SSW of South Dos Palos, California",earthquake,0.83,1.59,0.316,12,reviewed,nc,nc
2015-05-19T19:49:54.594Z,38.0165,-118.3936,12.1,1.3,ml,15,73.6,0.094,0.123,nn,nn00494961,2018-06-29T23:53:23.857Z,"59km SSE of Hawthorne, Nevada",earthquake,,1.2,0.18,3,reviewed,nn,nn
2015-05-19T19:40:19.910Z,40.4163333,-125.2553333,22.42,2.98,ml,48,248,0.7468,0.28,nc,nc72451891,2017-02-07T20:41:52.870Z,"85km WSW of Ferndale, California",earthquake,2.75,8.61,0.25,14,reviewed,nc,nc
2015-05-19T19:38:46.190Z,36.6046667,-121.222,6.146,1.21,md,26,48,0.03964,0.09,nc,nc72451886,2017-02-07T20:41:45.890Z,"22km NNE of Soledad, California",earthquake,0.22,0.48,0.204,24,reviewed,nc,nc
2015-05-19T19:37:31.070Z,38.829,-122.757,0.175,0.17,md,9,63,0.008108,0.02,nc,nc72451881,2017-02-07T20:41:39.100Z,"3km WNW of Cobb, California",earthquake,0.34,0.66,0.111,3,reviewed,nc,nc
2015-05-19T19:37:26.000Z,50.5232,-173.3802,42.5,2.6,ml,,,,0.59,us,us10002alc,2019-05-21T04:02:15.705Z,"194km SSE of Atka, Alaska",earthquake,6.1,10.1,,,reviewed,ak,ak
2015-05-19T19:34:21.060Z,38.8608322,-122.803833,1.685,0.44,md,10,200,0.008108,0.02,nc,nc72451876,2017-02-07T20:41:33.839Z,"8km WNW of Cobb, California",earthquake,1,1,0.15,2,automatic,nc,nc
2015-05-19T19:31:42.120Z,38.8363342,-122.8033371,2.025,0.89,md,18,54,0.01081,0.03,nc,nc72451871,2017-02-07T20:41:26.766Z,"7km WNW of Cobb, California",earthquake,0.24,0.47,0.1,7,automatic,nc,nc
2015-05-19T19:31:09.377Z,59.8745,-153.3326,137.5,1.8,ml,,,,0.65,ak,ak0156e77521,2019-05-21T04:02:15.376Z,"69km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2015-05-19T19:28:29.779Z,38.4375,-118.7438,3.1,0.8,ml,4,157.25,0.026,0.0531,nn,nn00494955,2018-06-29T23:53:24.661Z,"14km SW of Hawthorne, Nevada",earthquake,,5.4,0.04,2,reviewed,nn,nn
2015-05-19T19:21:47.860Z,59.4564,-136.0122,9.9,1.4,ml,,,,0.61,ak,ak0156e752v6,2019-05-21T04:02:15.020Z,"40km W of Skagway, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2015-05-19T19:12:57.480Z,34.6378333,-117.1155,-1.2,1.18,ml,24,64,0.1927,0.18,ci,ci37165079,2016-03-11T19:21:16.871Z,"16km NNE of Apple Valley, CA",quarry blast,0.35,31.61,0.028,6,reviewed,ci,ci
2015-05-19T19:11:53.850Z,38.8088341,-122.8239975,2.12,0.69,md,9,67,0.004505,0.02,nc,nc72451866,2017-02-07T20:41:21.488Z,"6km WNW of The Geysers, California",earthquake,0.4,0.75,0.25,2,automatic,nc,nc
2015-05-19T19:11:02.100Z,36.1333,-97.2662,3.683,2.6,ml,,74,,0.77,us,us10002ay1,2015-07-23T01:04:12.040Z,"17km S of Perry, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul
2015-05-19T19:08:56.810Z,-60.3002,-27.3139,88.93,4.6,mb,,98,14.976,1.28,us,us20002k39,2015-07-23T01:04:12.040Z,"148km SSW of Bristol Island, South Sandwich Islands",earthquake,11.5,6.7,0.141,16,reviewed,us,us
2015-05-19T19:01:14.898Z,61.7276,-149.7241,5.4,0.6,ml,,,,0.44,ak,ak0156e70q01,2019-05-21T04:02:14.666Z,"11km NNE of Houston, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-05-19T18:56:08.300Z,33.2383333,-116.213,9.99,1.55,ml,52,53,0.05703,0.16,ci,ci37165055,2016-03-12T00:59:56.698Z,"13km NW of Ocotillo Wells, CA",earthquake,0.17,0.46,0.172,34,reviewed,ci,ci
2015-05-19T18:46:11.210Z,33.5953333,-116.818,7.919,0.38,ml,15,147,0.04259,0.07,ci,ci37165047,2016-03-12T02:51:24.388Z,"14km WNW of Anza, CA",earthquake,0.24,0.36,0.168,3,reviewed,ci,ci
2015-05-19T18:37:46.245Z,61.9433,-150.4649,14.8,1.7,ml,,,,0.7,ak,ak0156e6n2lc,2019-05-21T04:02:14.345Z,"31km NW of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T18:36:01.620Z,36.6628333,-120.8701667,-0.12,3.82,mw,59,78,0.06216,0.14,nc,nc72451856,2017-03-17T23:35:51.698Z,"38km SSW of South Dos Palos, California",earthquake,0.18,0.34,,6,reviewed,nc,nc
2015-05-19T18:35:32.536Z,36.7047,-116.3083,12.1,0.7,ml,12,77.89,0.08,0.1884,nn,nn00495291,2018-06-29T23:53:26.588Z,"46km ESE of Beatty, Nevada",earthquake,,2.5,1.01,2,reviewed,nn,nn
2015-05-19T18:34:18.800Z,48.4426667,-123.602,1.582,0.95,md,11,101,0.1871,0.2,uw,uw61006487,2016-07-22T19:51:30.900Z,"7km W of Langford, Canada",earthquake,0.5,1.48,0.302,5,reviewed,uw,uw
2015-05-19T18:34:02.740Z,0.8324,97.0809,37.2,4.4,mb,,135,0.681,0.93,us,us10002akm,2015-07-23T01:04:12.040Z,"198km SSE of Sinabang, Indonesia",earthquake,7.1,2.9,0.086,39,reviewed,us,us
2015-05-19T18:32:38.988Z,37.4363,-116.8301,19.3,0,ml,10,219.37,0.305,0.1751,nn,nn00495286,2018-06-29T23:53:26.472Z,"46km SE of Goldfield, Nevada",earthquake,,1.6,0.49,5,reviewed,nn,nn
2015-05-19T18:32:04.010Z,36.6605,-120.8471667,2.4,1.34,md,21,145,0.04324,0.04,nc,nc72451851,2017-02-07T20:40:47.842Z,"37km SSW of South Dos Palos, California",earthquake,0.61,2.35,0.197,18,reviewed,nc,nc
2015-05-19T18:29:03.878Z,61.1622,-146.9801,0,1.3,ml,,,,0.87,ak,ak0156e6l9lf,2019-05-21T04:02:13.990Z,"34km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2015-05-19T18:26:58.530Z,38.809,-122.8175,2.72,0.14,md,22,55,0.009009,0.03,nc,nc72451846,2017-02-07T20:40:41.717Z,"6km WNW of The Geysers, California",earthquake,0.22,0.49,0.12,3,reviewed,nc,nc
2015-05-19T18:18:45.450Z,36.0768333,-91.3335,3,1.96,md,7,168,0.1456,0.14,nm,nm60008108,2019-10-10T14:41:14.110Z,"24km NE of Cave City, Arkansas",earthquake,0.79,12.59,0.079,6,reviewed,nm,nm
2015-05-19T18:15:49.630Z,36.36,-117.4503333,6.63,0.51,ml,12,70,0.2429,0.15,ci,ci37165007,2018-06-29T23:53:26.362Z,"38km SW of Stovepipe Wells, CA",earthquake,0.34,4.02,0.179,2,reviewed,ci,ci
2015-05-19T17:42:27.506Z,58.9165,-142.8987,8.1,1.6,ml,,,,0.4,ak,ak0156e62o4e,2019-05-21T04:02:13.631Z,"128km S of Cape Yakataga, Alaska",earthquake,,5.5,,,reviewed,ak,ak
2015-05-19T17:39:44.811Z,63.124,-151.5957,16.5,0.8,ml,,,,0.7,ak,ak0156e622b5,2019-05-21T04:02:13.313Z,"117km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T17:17:41.190Z,38.9201,141.8734,58.95,4.4,mb,,150,1.351,1.04,us,us10002ak6,2015-07-23T01:04:12.040Z,"21km SE of Ofunato, Japan",earthquake,5,8.2,0.098,31,reviewed,us,us
2015-05-19T17:02:00.290Z,38.8526649,-122.7701645,1.027,0.75,md,10,148,0.01081,0.03,nc,nc72451836,2017-02-07T20:40:35.802Z,"5km NW of Cobb, California",earthquake,0.37,0.51,0.16,5,automatic,nc,nc
2015-05-19T17:01:48.789Z,60.8975,-152.5083,112.3,1.4,ml,,,,0.22,ak,ak0156e5txem,2019-05-21T04:02:12.962Z,"47km NNE of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2015-05-19T16:55:39.250Z,19.2888333,-155.3893333,1.455,0.96,md,11,97,,0.07,hv,hv60940666,2020-07-06T20:49:04.630Z,"13 km NE of Pāhala, Hawaii",earthquake,0.39,0.75,0.179,8,reviewed,hv,hv
2015-05-19T16:55:07.885Z,61.552,-151.0613,60.1,1.1,ml,,,,0.46,ak,ak0156e5jzb8,2019-05-21T04:02:12.620Z,"58km W of Big Lake, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2015-05-19T16:50:13.267Z,63.1354,-150.7613,128.6,2.3,ml,,,,0.33,ak,ak0156e5ix5a,2019-05-21T04:02:12.294Z,"95km WSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T16:38:35.930Z,-54.3046,-133.2026,10,4.6,mb,,119,32.344,1.32,us,us20002k35,2015-07-23T01:04:12.040Z,"Pacific-Antarctic Ridge",earthquake,17.6,1.9,0.182,9,reviewed,us,us
2015-05-19T16:36:36.020Z,38.8013344,-122.7710037,0.399,0.88,md,15,66,0.01441,0.03,nc,nc72451831,2017-02-07T20:40:28.547Z,"2km NNW of The Geysers, California",earthquake,0.21,0.51,0.24,6,automatic,nc,nc
2015-05-19T16:31:36.730Z,38.7955017,-122.7513351,-0.038,0.28,md,8,105,0.01712,0.02,nc,nc72451821,2017-02-07T20:40:23.466Z,"2km NNE of The Geysers, California",earthquake,0.5,2.52,0.21,2,automatic,nc,nc
2015-05-19T16:31:24.867Z,38.0106,-118.3987,11.6,1,ml,7,135.13,0.094,0.0951,nn,nn00494999,2018-06-29T23:53:24.569Z,"60km SSE of Hawthorne, Nevada",earthquake,,3.4,0.13,2,reviewed,nn,nn
2015-05-19T16:31:09.600Z,19.0643,-67.9514,40,3,Md,16,248.4,0.6818213,0.46,pr,pr15139003,2015-07-23T01:04:12.040Z,"71km NE of Punta Cana, Dominican Republic",earthquake,3.2,10.4,0,12,reviewed,pr,pr
2015-05-19T16:28:06.760Z,34.2718333,-118.5843333,15.44,1.71,ml,28,87,0.07581,0.18,ci,ci37164975,2016-03-11T17:21:18.533Z,"2km NE of Chatsworth, CA",earthquake,0.29,0.48,0.184,11,reviewed,ci,ci
2015-05-19T16:27:50.190Z,38.8396683,-122.8028336,1.879,0.56,md,7,135,0.00991,0.02,nc,nc72451816,2017-02-07T20:40:16.554Z,"7km WNW of Cobb, California",earthquake,1.16,0.79,,1,automatic,nc,nc
2015-05-19T16:24:58.546Z,41.7944,-119.7658,0,0.7,ml,3,266.26,0.165,0.1591,nn,nn00494940,2018-06-29T23:53:23.762Z,"65km SE of Lakeview, Oregon",earthquake,,0,0,1,reviewed,nn,nn
2015-05-19T16:24:19.263Z,36.9588,-117.4277,5.9,0.4,ml,6,239.69,0.062,0.1375,nn,nn00494926,2018-06-29T23:53:24.477Z,"59km W of Beatty, Nevada",earthquake,,2.7,0.26,2,reviewed,nn,nn
2015-05-19T16:14:49.074Z,62.9777,-150.2839,91.7,1.4,ml,,,,0.31,ak,ak0156e5ba4r,2019-05-21T04:02:11.960Z,"73km N of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-05-19T16:14:06.200Z,36.2766,-97.5139,6.248,2.7,ml,,92,,0.23,us,us10002axg,2015-07-23T01:04:12.040Z,"20km W of Perry, Oklahoma",earthquake,1.5,5.6,,,reviewed,tul,tul
2015-05-19T16:13:56.150Z,38.8073333,-122.8216667,1.64,0.19,md,10,115,0.006306,0.02,nc,nc72451811,2017-02-07T20:40:10.339Z,"6km WNW of The Geysers, California",earthquake,0.41,0.56,0.063,2,reviewed,nc,nc
2015-05-19T16:12:55.090Z,-54.4173,-132.6043,10,4.7,mb,,66,31.383,0.73,us,us10002aji,2015-07-23T01:04:12.040Z,"Pacific-Antarctic Ridge",earthquake,13.6,1.9,0.166,11,reviewed,us,us
2015-05-19T16:10:16.510Z,36.9568333,-121.4351667,10.421,0.84,md,17,59,0.07477,0.08,nc,nc72451806,2017-02-07T20:40:00.538Z,"11km NNW of Hollister, California",earthquake,0.28,0.93,0.174,12,reviewed,nc,nc
2015-05-19T16:05:53.950Z,51.8088,178.7379,114.71,2.6,ml,,149,0.179,0.29,us,us20002k83,2019-05-21T04:02:11.598Z,"22km SE of Little Sitkin Island, Alaska",earthquake,13.1,3.4,,,reviewed,us,ak
2015-05-19T15:57:10.400Z,36.0223333,-117.829,1.6,0.4,mh,9,94,0.05175,0.05,ci,ci37164967,2016-03-11T02:48:39.815Z,"11km ESE of Coso Junction, CA",earthquake,0.16,0.24,,0,reviewed,ci,ci
