time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-19T23:13:32.560Z,19.4256668,-155.2671661,2,1.88,ml,16,126,0.001486,0.15,hv,hv70291441,2018-06-19T23:19:50.790Z,"3km W of Volcano, Hawaii",earthquake,0.35,0.48,0.25,7,automatic,hv,hv
2018-06-19T23:11:28.170Z,19.4058342,-155.2663269,1.33,2.06,ml,24,75,0.007558,0.11,hv,hv70291431,2018-06-19T23:17:11.790Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.25,0.26,14,automatic,hv,hv
2018-06-19T23:05:02.100Z,33.7118333,-116.8201667,15.2,0.9,ml,31,62,0.08836,0.19,ci,ci38201032,2018-07-27T04:17:31.049Z,"8km ESE of Valle Vista, CA",earthquake,0.34,0.52,0.234,29,reviewed,ci,ci
2018-06-19T23:04:25.120Z,19.4163342,-155.269165,1.19,2.45,ml,22,54,0.009731,0.1,hv,hv70291416,2018-06-19T23:10:08.660Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.19,0.35,15,automatic,hv,hv
2018-06-19T23:03:12.610Z,38.8278351,-122.864502,2.33,0.88,md,12,80,0.01256,0.04,nc,nc73032721,2018-06-19T23:04:50.366Z,"11km WNW of The Geysers, CA",earthquake,0.38,0.7,0.1,2,automatic,nc,nc
2018-06-19T23:02:34.380Z,19.4016666,-155.2666626,0.06,2.59,ml,33,45,0.003458,0.2,hv,hv70291411,2018-06-19T23:08:18.110Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.19,0.47,19,automatic,hv,hv
2018-06-19T22:59:26.570Z,58.2395,-155.1606667,2.44,-0.26,ml,4,232,0.01345,0.04,av,av70793024,2019-03-07T00:05:31.610Z,"100km ESE of King Salmon, Alaska",earthquake,0.52,1.05,0.244,5,reviewed,av,av
2018-06-19T22:58:37.180Z,58.2401667,-155.163,2.32,0.16,ml,6,230,0.0121,0.06,av,av70793019,2019-03-07T00:05:26.280Z,"100km ESE of King Salmon, Alaska",earthquake,0.52,0.49,0.209,5,reviewed,av,av
2018-06-19T22:52:18.123Z,63.1942,-148.4538,78.6,1.2,ml,,,,0.68,ak,ak0187tirpw4,2019-07-01T17:32:42.441Z,"33km SE of Cantwell, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-06-19T22:52:10.470Z,19.4173336,-155.2568359,0.37,2.09,ml,18,159,0.005956,0.23,hv,hv70291376,2018-06-19T22:57:56.880Z,"2km SW of Volcano, Hawaii",earthquake,0.36,0.34,2.69,16,automatic,hv,hv
2018-06-19T22:51:29.990Z,19.4276676,-155.2531738,2.25,2.18,ml,8,271,0.008657,0.07,hv,hv70291371,2018-06-19T22:57:14.480Z,"1km WSW of Volcano, Hawaii",earthquake,1.33,0.46,0.37,9,automatic,hv,hv
2018-06-19T22:50:15.320Z,34.3321667,-116.4556667,9.5,1.21,ml,39,51,0.07286,0.15,ci,ci38201024,2018-07-27T03:47:24.157Z,"24km N of Yucca Valley, CA",earthquake,0.17,0.32,0.089,20,reviewed,ci,ci
2018-06-19T22:47:08.000Z,19.4174995,-155.2736664,1.11,2.87,ml,47,33,0.008113,0.16,hv,hv70291366,2018-06-19T22:52:50.840Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.2,2.87,31,automatic,hv,hv
2018-06-19T22:45:04.473Z,64.9746,-147.3426,0,1.4,ml,,,,0.37,ak,ak0187tiq6tr,2019-07-01T17:32:42.072Z,"21km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2018-06-19T22:43:24.500Z,19.4016666,-155.2853394,0.71,1.91,md,19,49,0.01269,0.1,hv,hv70291356,2018-06-19T22:46:27.470Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.25,0.26,15,automatic,hv,hv
2018-06-19T22:36:39.150Z,19.416666,-155.2576599,0.7,1.76,ml,17,134,0.005013,0.21,hv,hv70291336,2018-06-19T22:42:21.810Z,"2km SW of Volcano, Hawaii",earthquake,0.3,0.33,0.27,9,automatic,hv,hv
2018-06-19T22:35:29.390Z,19.4298325,-155.2698364,0.8,1.83,ml,15,138,0.003412,0.37,hv,hv70291331,2018-06-19T22:41:10.740Z,"3km W of Volcano, Hawaii",earthquake,0.47,0.57,0.2,9,automatic,hv,hv
2018-06-19T22:34:53.270Z,19.3929996,-155.2920074,0,2.1,ml,9,140,0.01551,0.22,hv,hv70291326,2018-06-19T22:40:39.390Z,"7km SW of Volcano, Hawaii",earthquake,0.36,0.85,0.49,9,automatic,hv,hv
2018-06-19T22:33:10.170Z,19.425333,-155.2725067,3.22,1.78,ml,9,99,0.004824,0.06,hv,hv70291321,2018-06-19T22:38:59.170Z,"3km W of Volcano, Hawaii",earthquake,0.66,0.81,0.14,6,automatic,hv,hv
2018-06-19T22:31:59.760Z,19.4204998,-155.2733307,1.28,2.14,ml,20,41,0.005836,0.14,hv,hv70291311,2018-06-19T22:37:46.520Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.21,0.2,9,automatic,hv,hv
2018-06-19T22:31:42.598Z,60.2297,-141.7132,13.4,1.4,ml,,,,0.47,ak,ak0187tin9qr,2019-07-01T17:32:41.697Z,"43km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-06-19T22:30:22.580Z,19.4150009,-155.2696686,1.33,2.24,ml,21,62,0.009686,0.16,hv,hv70291306,2018-06-19T22:36:14.220Z,"3km WSW of Volcano, Hawaii",earthquake,0.25,0.26,0.38,15,automatic,hv,hv
2018-06-19T22:14:46.720Z,19.4143333,-155.2821655,-0.44,2.51,ml,13,62,0.00378,0.18,hv,hv70291236,2018-06-20T00:08:03.082Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.27,1.03,6,automatic,hv,hv
2018-06-19T22:14:06.750Z,43.506,-110.516,2.06,0.97,ml,9,252,0.124,0.09,mb,mb80298719,2018-06-19T22:40:57.620Z,"20km E of Jackson, Wyoming",earthquake,1.29,0.99,0.406,4,reviewed,mb,mb
2018-06-19T22:10:33.850Z,19.4058342,-155.2583313,-0.1,2.48,ml,32,61,0.006389,0.23,hv,hv70291231,2018-06-19T22:16:28.470Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.19,1.95,26,automatic,hv,hv
2018-06-19T22:08:45.130Z,62.1074,-151.1141,72.4,1.2,ml,,,,0.31,ak,ak0187tiicgx,2019-07-01T17:32:41.340Z,"57km WSW of Talkeetna, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-06-19T22:07:01.240Z,19.4076672,-155.25,-0.03,2.43,ml,17,144,0.01031,0.19,hv,hv70291221,2018-06-19T22:12:44.730Z,"2km SSW of Volcano, Hawaii",earthquake,0.28,0.41,0.44,13,automatic,hv,hv
2018-06-19T22:05:46.560Z,19.4023342,-155.2904968,0.49,2.21,ml,21,44,0.009937,0.15,hv,hv70291216,2018-06-19T22:11:30.750Z,"6km WSW of Volcano, Hawaii",earthquake,0.2,0.24,0.29,15,automatic,hv,hv
2018-06-19T22:04:55.250Z,63.3973,-151.6682,7.9,0.7,ml,,,,0.41,ak,ak0187tihidx,2019-07-01T17:32:40.967Z,"135km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-06-19T22:03:48.390Z,46.6206667,-120.5208333,12.97,0.5,md,5,169,0.09445,0.06,uw,uw61387727,2018-06-20T15:49:13.920Z,"2km NNW of Yakima, Washington",earthquake,0.44,1.37,0.38,4,reviewed,uw,uw
2018-06-19T22:01:52.590Z,19.3999996,-155.2666626,0.36,2.44,ml,22,74,0.001847,0.14,hv,hv70291211,2018-06-19T22:07:36.090Z,"4km SW of Volcano, Hawaii",earthquake,0.15,0.23,0.43,14,automatic,hv,hv
2018-06-19T21:51:59.390Z,19.4163342,-155.2595062,0.87,1.95,ml,17,131,0.004239,0.19,hv,hv70291176,2018-06-19T21:57:41.650Z,"2km SW of Volcano, Hawaii",earthquake,0.27,0.34,0.35,6,automatic,hv,hv
2018-06-19T21:48:34.850Z,19.4113331,-155.2938385,-0.47,1.78,md,11,139,0.007472,0.22,hv,hv70291166,2018-06-19T21:51:47.900Z,"6km WSW of Volcano, Hawaii",earthquake,0.45,0.5,0.87,7,automatic,hv,hv
2018-06-19T21:44:26.980Z,19.4405003,-155.3014984,-0.01,1.86,ml,10,195,0.02174,0.21,hv,hv70291156,2018-06-19T21:50:19.720Z,"6km W of Volcano, Hawaii",earthquake,0.79,0.88,0.43,5,automatic,hv,hv
2018-06-19T21:44:26.560Z,19.4171658,-155.2698364,0.73,1.81,ml,19,56,0.01007,0.2,hv,hv70291151,2018-06-19T21:50:08.870Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.23,0.29,10,automatic,hv,hv
2018-06-19T21:43:25.060Z,44.8866667,-112.7405,7.69,0.89,ml,8,132,0.097,0.15,mb,mb80298729,2018-06-19T22:47:04.820Z,"30km NNW of Lima, Montana",earthquake,0.54,1.53,0.101,2,reviewed,mb,mb
2018-06-19T21:37:30.020Z,19.4133339,-155.281662,1.56,2.06,ml,18,59,0.00488,0.19,hv,hv70291126,2018-06-19T21:43:18.520Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.36,0.9,11,automatic,hv,hv
2018-06-19T21:36:27.490Z,19.4098339,-155.2785034,1.03,1.92,md,16,52,0.009408,0.11,hv,hv70291121,2018-06-19T21:42:09.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.39,0.23,13,automatic,hv,hv
2018-06-19T21:35:35.810Z,-13.0917,45.4266,10,4.6,mb,,70,5.705,0.84,us,us1000evvy,2018-09-19T15:15:49.040Z,"32km SE of Bandrele, Mayotte",earthquake,9.6,1.9,0.103,28,reviewed,us,us
2018-06-19T21:32:47.950Z,19.4115009,-155.2786713,0.66,2.11,md,18,52,0.007987,0.14,hv,hv70291111,2018-06-19T21:35:48.060Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.39,0.57,11,automatic,hv,hv
2018-06-19T21:32:44.486Z,68.9196,-144.3664,11.6,1.2,ml,,,,0.67,ak,ak0187ti2200,2019-07-01T17:32:40.576Z,"100km NNE of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-06-19T21:31:33.960Z,19.4039993,-155.263504,1.28,1.92,ml,14,122,0.006204,0.25,hv,hv70291101,2018-06-19T21:37:18.000Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.73,0.4,3,automatic,hv,hv
2018-06-19T21:31:18.470Z,33.6035,-116.721,4.18,0.49,ml,16,66,0.03728,0.11,ci,ci38200976,2018-07-27T04:03:32.310Z,"7km NW of Anza, CA",earthquake,0.2,0.36,0.178,12,reviewed,ci,ci
2018-06-19T21:31:12.847Z,39.6622,-120.0571,3.3,0.8,ml,8,98.12,0.071,0.1259,nn,nn00640381,2018-06-19T22:27:27.223Z,"7km WSW of Cold Springs, Nevada",earthquake,,5.1,0.32,5,reviewed,nn,nn
2018-06-19T21:31:10.764Z,64.6913,-149.2278,18.2,0.4,ml,,,,0.37,ak,ak0187ti1rok,2019-07-01T17:32:40.204Z,"13km NNW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-06-19T21:30:30.450Z,38.2679,-118.5975,0,1.1,ml,7,218.21,0.075,0.1443,nn,nn00640362,2018-06-19T22:02:45.396Z,"28km S of Hawthorne, Nevada",earthquake,,0,0.18,4,reviewed,nn,nn
2018-06-19T21:25:48.160Z,19.4011669,-155.2624969,0.09,1.9,md,10,90,0.004427,0.17,hv,hv70291096,2018-06-19T21:28:52.100Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.3,0.04,4,automatic,hv,hv
2018-06-19T21:24:05.845Z,38.7159,-117.0426,0,1.4,ml,16,206.05,0.16,0.5891,nn,nn00640355,2018-06-19T21:28:54.340Z,"73km NNE of Tonopah, Nevada",explosion,,4.6,0.26,12,reviewed,nn,nn
2018-06-19T21:23:13.778Z,68.9262,-144.3703,16,1,ml,,,,0.43,ak,ak0187ti026p,2019-07-01T17:32:39.807Z,"101km NNE of Arctic Village, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-06-19T21:22:18.420Z,45.0644,-106.795,0,2.7,ml,,88,1.672,0.5,us,us1000evv0,2018-09-19T15:15:49.040Z,"eastern Montana",mining explosion,2.9,1.8,0.085,28,reviewed,us,us
2018-06-19T21:21:13.966Z,62.0185,-148.0378,46.6,1.2,ml,,,,0.71,ak,ak0187thzmro,2019-07-01T17:32:39.427Z,"49km ENE of Sutton-Alpine, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-06-19T21:19:48.650Z,38.8496667,-122.8153333,1.95,-0.11,md,9,121,0.008002,0.02,nc,nc73032706,2018-06-19T23:35:01.731Z,"9km WNW of Cobb, CA",earthquake,0.47,0.6,,1,reviewed,nc,nc
2018-06-19T21:17:02.670Z,19.4141674,-155.2848358,-0.24,2.25,ml,20,67,0.003546,0.19,hv,hv70291066,2018-06-19T21:22:48.620Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.17,0.27,9,automatic,hv,hv
2018-06-19T21:15:15.370Z,19.4556675,-154.866333,5.6,2.63,ml,15,185,0.03225,0.16,hv,hv70291061,2018-06-19T21:20:56.820Z,"5km ESE of Leilani Estates, Hawaii",earthquake,0.78,1.23,0.12,3,automatic,hv,hv
2018-06-19T21:13:40.905Z,35.4686,-115.4939,6.3,1.8,ml,18,142.31,0.697,0.6132,nn,nn00640349,2018-06-19T21:25:45.297Z,"40km SSE of Sandy Valley, Nevada",explosion,,0.8,0.27,12,reviewed,nn,nn
2018-06-19T21:12:47.140Z,19.3964996,-155.2658386,0.42,1.84,ml,14,81,0.001743,0.13,hv,hv70291056,2018-06-19T21:18:38.650Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.37,9,automatic,hv,hv
2018-06-19T21:08:02.620Z,19.4233341,-155.254837,0.15,2.11,ml,18,145,0.005767,0.2,hv,hv70291036,2018-06-19T21:13:42.180Z,"1km WSW of Volcano, Hawaii",earthquake,0.27,0.16,0.4,9,automatic,hv,hv
2018-06-19T21:07:12.530Z,19.4116669,-155.2856598,0.89,1.73,ml,20,61,0.006143,0.12,hv,hv70291031,2018-06-19T21:12:58.280Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.25,0.3,7,automatic,hv,hv
2018-06-19T21:05:15.560Z,19.4134998,-155.2698364,0.8,1.93,ml,21,56,0.009505,0.12,hv,hv70291026,2018-06-19T21:11:00.050Z,"3km WSW of Volcano, Hawaii",earthquake,0.15,0.17,0.17,11,automatic,hv,hv
2018-06-19T21:03:20.790Z,19.3718333,-155.0375,1.22,2.4,ml,15,218,0.04675,0.13,hv,hv70291016,2018-06-19T23:53:50.400Z,"16km SW of Leilani Estates, Hawaii",earthquake,0.55,0.39,0.32,5,reviewed,hv,hv
2018-06-19T21:01:47.330Z,47.8261667,-120.7796667,2.83,1.02,md,2,299,0.1811,0.16,uw,uw61387702,2018-06-20T15:52:22.460Z,"27km NNW of Leavenworth, Washington",earthquake,2.82,15.18,0.826,2,reviewed,uw,uw
2018-06-19T21:00:40.019Z,58.2399,-155.1782,2.7,0.9,ml,,,,0.31,ak,ak0187thv6qp,2019-07-01T17:32:39.049Z,"100km ESE of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-06-19T20:58:38.200Z,19.4096661,-155.2766724,0.41,1.87,ml,20,46,0.0106,0.14,hv,hv70291006,2018-06-19T21:04:20.390Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.19,0.57,7,automatic,hv,hv
2018-06-19T20:57:33.730Z,19.4171658,-155.2675018,1.55,1.73,ml,20,65,0.008513,0.16,hv,hv70290996,2018-06-19T21:03:15.890Z,"3km WSW of Volcano, Hawaii",earthquake,0.28,0.36,0.22,9,automatic,hv,hv
2018-06-19T20:57:33.180Z,19.4414997,-155.1881714,0,2.2,ml,9,300,0.07639,0.26,hv,hv70291001,2018-06-19T21:03:32.590Z,"5km ENE of Volcano, Hawaii",earthquake,3.42,1.25,0.24,6,automatic,hv,hv
2018-06-19T20:52:53.900Z,34.0218333,-117.0405,18.51,1.37,ml,22,96,0.08751,0.1,ci,ci38200936,2018-07-27T03:42:04.266Z,"1km S of Yucaipa, CA",earthquake,0.21,0.33,0.149,27,reviewed,ci,ci
2018-06-19T20:47:39.830Z,19.4066658,-155.2806702,0.56,1.86,ml,20,43,0.01141,0.17,hv,hv70290966,2018-06-19T20:53:21.260Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.29,2.19,13,automatic,hv,hv
2018-06-19T20:47:12.280Z,19.4053326,-155.2858276,0.26,1.98,ml,18,43,0.01237,0.16,hv,hv70290961,2018-06-19T20:52:55.280Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.35,0.36,12,automatic,hv,hv
2018-06-19T20:39:47.250Z,19.4041672,-155.2423401,-0.21,1.8,ml,7,128,0.01833,0.08,hv,hv70290926,2018-06-19T20:45:36.900Z,"2km S of Volcano, Hawaii",earthquake,0.28,0.47,0.24,5,automatic,hv,hv
2018-06-19T20:34:40.696Z,61.9428,-144.2921,8.5,1.6,ml,,,,0.6,ak,ak0187thh1j9,2019-07-01T17:32:38.689Z,"48km N of Chitina, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-06-19T20:33:13.700Z,37.656,-118.8365,0.9,0.64,md,8,137,0.01802,0.05,nc,nc73032681,2018-06-19T22:38:03.329Z,"13km E of Mammoth Lakes, CA",earthquake,0.4,0.94,0.147,7,reviewed,nc,nc
2018-06-19T20:27:35.960Z,36.2366667,-120.8096667,8.81,1.67,md,36,102,0.02181,0.09,nc,nc73032676,2018-06-20T22:34:02.056Z,"22km ENE of San Lucas, CA",earthquake,0.34,0.46,0.289,28,reviewed,nc,nc
2018-06-19T20:20:52.912Z,54.8562,-158.465,13.5,2.5,ml,,,,0.65,ak,ak0187the2gb,2019-07-01T17:32:38.311Z,"70km E of Chernabura Island, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-06-19T20:17:31.580Z,19.4109993,-155.2771606,1.04,1.92,md,22,49,0.009316,0.14,hv,hv70290866,2018-06-19T20:20:37.010Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.23,0.19,15,automatic,hv,hv
2018-06-19T20:08:08.310Z,19.4136658,-155.2746735,1.66,1.79,ml,18,49,0.009742,0.14,hv,hv70290826,2018-06-19T20:15:13.290Z,"4km WSW of Volcano, Hawaii",earthquake,0.33,0.27,0.26,12,automatic,hv,hv
2018-06-19T20:08:00.220Z,46.1265,-122.1473333,7.4,0.79,ml,16,108,0.01781,0.22,uw,uw61387652,2018-06-19T20:57:09.660Z,"33km NE of Amboy, Washington",earthquake,0.69,0.52,0.137,10,reviewed,uw,uw
2018-06-19T20:07:25.490Z,19.4001675,-155.2913361,0.53,1.93,ml,20,54,0.0104,0.22,hv,hv70290816,2018-06-19T20:13:06.390Z,"6km WSW of Volcano, Hawaii",earthquake,0.24,0.3,0.34,11,automatic,hv,hv
2018-06-19T20:03:02.510Z,36.0098333,-117.6963333,2.37,0.57,ml,14,82,0.05795,0.09,ci,ci38200904,2018-07-27T04:03:57.201Z,"21km ENE of Little Lake, CA",earthquake,0.16,0.22,0.11,6,reviewed,ci,ci
2018-06-19T20:01:36.737Z,64.0666,-153.8712,11.2,2,ml,,,,0.62,ak,ak0187th9yll,2019-07-01T17:32:37.972Z,"108km SE of Ruby, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-06-19T20:00:27.440Z,19.4073334,-155.2588348,-0.18,2.58,ml,38,54,0.00483,0.25,hv,hv70290806,2018-06-19T20:06:07.580Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.21,2.55,28,automatic,hv,hv
2018-06-19T19:53:02.750Z,36.848,-121.5753333,4.92,1.07,md,18,118,0.01652,0.06,nc,nc73032671,2018-06-20T19:24:06.212Z,"3km W of San Juan Bautista, CA",earthquake,0.3,0.51,0.218,14,reviewed,nc,nc
2018-06-19T19:49:18.750Z,19.4305,-155.2613373,0.42,1.97,ml,10,166,0.006888,0.11,hv,hv70290756,2018-06-19T19:55:00.520Z,"2km W of Volcano, Hawaii",earthquake,0.29,0.28,0.38,6,automatic,hv,hv
